식품명,에너지(kcal),수분(g),단백질(g),지방(g),탄수화물(g),당류(g),나트륨(mg),칼륨(mg),칼슘(mg),철(mg),비타민 A(μg RAE),비타민 C(mg),비타민 D(μg),포화지방산(g),콜레스테롤(mg)
마늘쫑장아찌_고추장,110,70.4,2.6,1.8,21.0,11.2,1415.0,235.0,40.0,0.0,69.0,1.84,,0.2,0.0
매실장아찌,243,36.5,1.65,0.43,58.11,38.16,1126.0,232.0,30.0,0.0,41.0,0.0,,0.08,0.0
무장아찌,80,73.3,1.47,0.76,16.76,9.62,2933.0,185.0,28.0,0.01,2.0,17.85,,0.04,0.13
오이지,29,88.2,0.82,1.79,2.52,1.87,2370.0,195.0,60.0,0.72,,0.0,0.0,0.03,0.0
밀크쉐이크_바닐라,113,76.1,2.43,3.88,17.01,16.57,51.0,114.0,98.0,0.0,,0.36,0.0,1.65,9.1
우유_딸기,73,83.2,2.04,2.31,11.04,10.24,23.0,100.0,71.0,0.07,,1.34,0.0,1.15,6.93
고들빼기김치,111,69.5,3.16,1.22,21.87,5.69,1485.0,251.0,51.0,0.0,170.0,0.0,,0.14,5.95
고들빼기김치,68,81.1,2.84,0.66,12.58,4.12,894.0,221.0,46.0,2.78,182.0,1.12,0.0,0.11,0.0
깍두기,40,88.1,1.36,0.21,8.27,3.22,523.0,258.0,32.0,0.29,11.0,2.91,0.0,0.03,0.0
깻잎김치,83,79.2,3.44,2.44,11.77,5.79,836.0,323.0,106.0,1.19,,0.36,0.0,0.41,1.26
동치미,11,95.8,0.49,0.07,2.08,1.19,472.0,106.0,76.0,0.56,,1.11,0.0,0.01,0.0
배추김치,38,88.9,1.98,0.43,6.49,2.4,551.0,334.0,43.0,0.43,35.0,3.59,0.0,0.07,0.0
배추김치_가을재배,37,89.3,1.85,0.54,6.1,3.05,548.0,313.0,50.0,0.51,15.0,3.15,0.0,0.09,0.0
배추김치_봄재배,39,88.4,2.22,0.67,5.95,2.38,626.0,430.0,53.0,0.56,48.0,4.04,0.0,0.11,0.0
배추김치_여름재배,38,88.7,1.84,0.49,6.56,3.22,606.0,324.0,51.0,0.45,25.0,3.64,0.0,0.08,0.0
백김치,16,94.5,0.95,0.07,3.0,1.04,395.0,187.0,35.0,0.24,2.0,15.98,0.0,0.01,0.0
부추김치,71,83.0,3.03,2.83,8.42,5.14,670.0,422.0,63.0,0.93,,0.19,0.0,0.28,0.7
얼갈이배추김치,30,91.0,1.88,0.58,4.37,1.15,581.0,201.0,125.0,0.39,115.0,5.36,0.0,0.09,0.0
열무김치,36,89.0,2.39,0.38,5.87,0.68,583.0,353.0,115.0,0.65,146.0,3.3,0.0,0.06,0.0
열무물김치,18,94.1,1.41,0.07,2.91,1.68,493.0,103.0,32.0,0.21,32.0,3.88,0.0,0.02,0.0
열무얼갈이김치,35,89.5,2.15,0.66,5.22,0.91,680.0,308.0,79.0,0.0,152.0,0.0,,0.08,2.07
오이소박이,37,89.8,1.76,0.37,6.66,3.17,302.0,283.0,29.0,0.57,56.0,0.89,0.0,0.08,0.0
오이소박이,37,89.6,1.93,0.59,5.92,3.1,454.0,308.0,37.0,0.55,,0.2,0.0,0.12,1.44
유채김치,62,82.4,3.5,0.8,10.1,,926.0,464.0,67.0,,222.0,56.0,,0.0,
유채물김치,17,94.7,1.0,0.1,3.0,,452.0,112.0,37.0,,3.0,19.0,,0.0,
총각김치,42,87.6,1.92,0.29,7.89,3.0,630.0,331.0,38.0,0.52,14.0,3.49,0.0,0.05,0.0
파김치,49,86.0,2.5,0.58,8.51,2.8,655.0,282.0,60.0,0.73,107.0,2.22,0.0,0.11,0.0
게장_간장,88,77.5,12.25,2.31,4.47,2.93,910.0,176.0,213.0,1.42,,0.46,0.0,0.63,140.73
무말랭이무침,131,63.9,2.25,0.61,29.24,16.75,1073.0,266.0,87.0,1.83,103.0,0.0,0.0,0.14,0.0
무말랭이무침,131,64.4,3.08,0.87,27.77,14.46,1137.0,373.0,103.0,1.55,,0.2,0.0,0.18,1.07
묵무침_도토리묵,46,88.6,0.29,0.32,10.38,0.43,124.0,34.0,13.0,0.0,0.0,0.0,,0.03,0.0
묵무침_청포묵,60,86.8,1.16,2.08,9.08,0.72,290.0,50.0,13.0,0.0,16.0,1.09,,0.32,0.0
물회,76,83.4,4.91,2.7,7.9,2.86,299.0,160.0,30.0,0.0,15.0,0.43,,0.4,17.18
물회_생선,72,82.6,4.29,1.54,10.31,6.5,347.0,152.0,23.0,0.0,24.0,2.01,,0.25,12.74
미역초무침,63,82.8,2.19,0.48,12.57,8.29,597.0,163.0,122.0,1.22,,0.26,0.0,0.04,1.14
배추겉절이,43,88.1,2.18,0.92,6.51,3.04,581.0,333.0,57.0,0.63,,0.33,0.0,0.12,0.39
밴댕이무침,150,71.3,7.45,8.25,11.5,6.75,257.0,290.0,102.0,0.0,86.0,0.0,,1.15,25.38
부추무침_부추만,70,81.1,3.25,1.21,11.58,7.67,780.0,475.0,90.0,0.84,,0.25,0.0,0.22,3.14
상추겉절이,64,85.8,2.48,3.26,6.18,3.71,550.0,379.0,89.0,0.88,,0.22,0.0,0.36,6.57
샐러드_고구마,185,62.7,1.81,7.79,26.84,14.98,125.0,247.0,38.0,0.54,,2.23,0.0,1.37,7.0
샐러드_양배추_코올슬로,153,73.4,0.95,9.91,14.89,12.19,203.0,129.0,30.0,0.22,28.0,14.6,,1.6,4.0
쑥갓나물무침,64,86.9,3.0,3.8,4.4,0.2,473.0,256.0,104.0,0.0,245.0,0.33,,0.47,0.03
오이생채,50,87.7,1.44,1.34,7.97,5.84,404.0,231.0,58.0,0.46,,0.37,0.0,0.07,1.76
오이생채_오이만,51,87.9,1.61,2.08,6.56,4.81,498.0,268.0,62.0,0.46,,0.49,0.0,0.08,2.34
탕평채,97,79.6,3.55,3.81,12.26,0.39,260.0,72.0,19.0,0.0,21.0,6.65,,0.73,47.24
파무침,82,81.7,2.31,3.36,10.65,7.08,502.0,247.0,103.0,0.54,,1.38,0.0,0.42,9.77
홍어무침,99,74.8,8.93,1.32,12.98,7.23,401.0,276.0,150.0,0.0,67.0,2.15,,0.18,28.51
회무침_서대,105,74.0,7.53,1.53,15.3,7.43,400.0,315.0,61.0,0.0,58.0,0.17,,0.17,22.57
갓김치,37,86.4,3.26,0.4,7.07,2.46,720.0,328.0,103.0,0.83,101.0,1.65,0.0,0.08,0.0
멘보샤,289,52.7,10.52,21.6,13.22,1.0,696.0,59.0,30.0,0.4,,0.87,0.0,3.57,69.91
미꾸라지튀김,387,32.1,10.89,25.39,28.85,0.3,324.0,173.0,537.0,0.0,11.0,0.0,,3.89,50.15
복어튀김,320,42.7,13.84,19.27,22.88,0.6,284.0,165.0,27.0,0.37,,2.86,0.0,2.95,30.03
북어강정_고추장양념,379,30.1,19.22,22.07,25.82,12.17,709.0,342.0,119.0,0.87,,7.85,0.0,3.09,53.82
생선까스,327,42.6,12.17,20.55,23.28,0.98,394.0,164.0,23.0,0.0,5.0,0.0,,3.98,36.36
양파링튀김,411,24.5,3.86,25.23,43.58,5.43,776.0,167.0,115.0,0.78,0.0,1.4,0.0,4.19,0.0
쥐포튀김,357,29.3,9.62,16.49,42.5,7.96,717.0,77.0,81.0,0.0,0.0,0.0,,2.29,28.7
치즈볼,333,39.7,9.56,20.0,28.66,5.48,532.0,84.0,153.0,0.41,,0.24,0.0,7.33,23.23
치즈스틱,329,42.5,12.59,21.85,20.57,1.84,596.0,92.0,274.0,0.49,,0.28,0.0,7.53,22.2
깻잎나물볶음,103,81.1,3.75,7.2,5.75,0.3,521.0,176.0,182.0,0.0,443.0,0.82,,0.85,0.0
머위나물무침,85,86.6,1.62,7.66,2.49,0.44,452.0,130.0,53.0,0.3,,0.13,0.0,0.82,0.0
미나리나물,59,88.3,2.03,3.67,4.48,0.0,301.0,238.0,78.0,0.0,149.0,0.0,,0.5,0.0
세발나물무침,78,83.2,3.01,4.25,7.05,3.67,701.0,319.0,74.0,0.75,,3.87,0.0,0.59,0.0
우거지나물무침,86,83.6,3.0,5.67,5.8,1.0,515.0,128.0,130.0,0.0,104.0,0.57,,0.67,0.87
취나물무침,148,76.3,2.75,12.31,6.61,0.0,564.0,127.0,149.0,0.0,219.0,0.63,,1.68,0.0
골뱅이무침,109,73.4,7.08,1.97,15.69,10.46,526.0,224.0,38.0,0.01,69.0,0.0,,0.26,38.35
냉채_해파리,61,84.7,4.13,0.93,8.93,7.6,339.0,76.0,30.0,0.0,6.0,0.06,,0.2,26.89
노각무침,56,85.6,1.73,1.2,9.53,4.73,545.0,263.0,27.0,0.0,33.0,2.37,,0.13,0.0
단무지무침,40,89.6,1.0,1.6,5.6,1.4,858.0,107.0,30.0,0.0,19.0,0.52,,0.2,0.0
달래무침,91,77.3,2.67,1.87,15.87,7.47,578.0,315.0,57.0,0.0,91.0,3.18,,0.2,0.0
더덕무침,144,63.6,2.87,1.87,28.93,13.47,831.0,264.0,40.0,0.0,52.0,1.47,,0.27,0.11
도라지생채,119,69.7,2.75,1.11,24.52,9.6,522.0,254.0,40.0,0.71,,0.21,0.0,0.19,1.94
고구마맛탕,246,44.4,1.65,5.5,47.3,19.35,38.0,464.0,33.0,0.0,18.0,0.96,,0.95,0.0
고구마튀김,253,50.5,2.72,11.87,33.8,7.72,148.0,328.0,25.0,0.0,9.0,0.0,,1.74,20.84
고추튀김,202,64.1,7.6,12.6,14.6,2.3,249.0,197.0,43.0,0.0,27.0,3.28,,2.7,35.91
김말이튀김,195,58.8,2.05,7.2,30.51,1.88,460.0,77.0,105.0,1.04,41.0,0.0,0.0,1.04,0.0
김말이튀김,245,51.8,2.28,11.46,33.11,1.09,383.0,73.0,93.0,1.68,,0.0,0.0,1.32,0.76
깐풍새우,240,55.5,8.15,13.86,20.56,7.2,531.0,118.0,100.0,0.97,,0.37,0.0,2.04,61.48
닭모래집튀김,312,42.9,18.73,17.73,19.4,1.2,215.0,269.0,24.0,0.0,11.0,0.3,,2.73,167.94
돈가스,280,50.7,13.85,17.94,15.89,4.99,343.0,224.0,34.0,0.96,,1.2,0.0,3.16,26.48
돈가스_고구마,317,43.7,12.34,19.51,23.05,6.22,288.0,202.0,72.0,0.64,,0.0,0.0,3.75,23.93
돈가스_돼지등심,312,44.1,16.5,18.77,19.24,1.83,287.0,249.0,18.0,0.0,7.0,0.06,,4.56,49.08
돈가스_돼지안심,326,43.7,16.64,21.2,17.13,1.39,276.0,258.0,16.0,0.0,6.0,0.06,,4.27,52.74
돈가스_치즈,302,46.0,16.81,18.68,16.71,1.43,348.0,209.0,168.0,0.0,26.0,0.07,,5.44,39.52
라조기,199,63.5,10.33,11.75,13.12,0.08,324.0,160.0,36.0,0.01,24.0,0.0,,2.57,45.29
볶음밥_배추김치_소고기,118,31.0,3.45,2.05,20.55,0.82,168.0,126.0,14.0,0.62,16.0,2.81,0.13,0.45,8.34
오징어채볶음,275,37.4,22.04,7.57,29.77,20.03,975.0,265.0,23.0,0.57,,0.2,0.0,1.17,183.61
잔멸치볶음,330,20.1,34.97,8.97,27.43,14.89,2096.0,486.0,756.0,2.08,,0.0,3.1,1.59,85.11
잡채_고추,128,74.1,5.5,6.01,13.09,1.05,414.0,135.0,16.0,0.01,14.0,4.44,,1.05,19.63
주꾸미볶음,106,75.1,9.16,2.6,11.41,2.53,459.0,159.0,25.0,0.0,50.0,6.52,,0.3,100.38
주꾸미삼겹살,161,69.0,10.11,8.66,10.66,5.41,280.0,188.0,8.0,2.95,,0.63,0.0,2.29,70.76
해물볶음,105,76.5,9.55,3.83,8.05,1.85,439.0,231.0,106.0,0.0,55.0,4.29,,0.53,82.4
가자미조림,99,75.9,12.37,2.37,7.17,3.5,564.0,279.0,76.0,0.0,38.0,1.39,,0.43,75.99
고등어조림,108,78.7,8.36,6.07,4.9,3.73,411.0,273.0,61.0,0.71,,0.0,1.62,1.23,27.27
고추조림,111,75.8,3.3,4.9,13.4,7.1,779.0,291.0,46.0,0.0,31.0,6.07,,0.7,7.09
동태조림,110,72.4,16.32,1.88,6.96,4.08,557.0,307.0,135.0,0.0,103.0,0.42,,0.44,87.38
북어조림,182,55.7,20.83,3.33,17.14,8.2,766.0,270.0,155.0,0.0,24.0,3.41,,0.67,99.63
연근조림,261,34.3,2.1,1.3,60.2,,668.0,100.0,23.0,5.4,1.0,0.0,,0.0,
장조림_돼지고기_메추리알,127,69.4,16.67,3.7,6.74,2.55,1166.0,201.0,18.0,0.0,28.0,0.06,,0.88,95.28
장조림_소고기_메추리알,121,70.8,16.27,3.68,5.77,1.43,1204.0,173.0,17.0,0.0,26.0,0.05,,0.9,83.03
장조림_우엉,149,60.3,2.1,0.3,34.37,17.4,1092.0,95.0,40.0,0.91,0.0,0.11,0.0,0.05,0.0
조기조림,128,73.6,13.7,6.27,4.27,1.5,590.0,265.0,113.0,0.0,167.0,0.26,,1.67,76.06
콩조림(콩자반),271,32.8,19.3,4.2,39.1,,1067.0,761.0,95.0,28.2,3.0,0.0,,0.0,
볶음밥_배추김치_돼지고기,116,32.3,3.68,1.98,20.24,0.97,178.0,138.0,15.0,0.59,19.0,2.52,0.1,0.43,11.14
돼지고기볶음,175,67.1,11.48,10.33,9.11,4.1,526.0,284.0,22.0,0.01,54.0,0.37,,2.56,28.94
두부김치,115,77.9,7.79,6.85,5.63,0.59,396.0,223.0,99.0,0.0,31.0,1.14,,1.27,5.57
떡볶이_치즈,164,61.0,5.54,2.69,29.31,5.76,397.0,93.0,90.0,0.55,,0.17,0.0,1.26,20.66
머위나물볶음,72,86.1,2.33,4.67,5.07,1.2,479.0,179.0,72.0,0.0,110.0,1.25,,0.53,0.0
멸치볶음_풋고추,262,42.1,23.25,11.2,17.03,7.15,1378.0,407.0,561.0,0.04,37.0,0.0,,1.97,183.02
미역줄기볶음,89,85.2,1.03,7.84,3.65,1.12,857.0,57.0,61.0,0.33,,0.26,0.0,1.03,0.0
버섯볶음_양송이버섯,91,82.6,3.0,5.53,7.33,0.8,343.0,325.0,12.0,0.0,10.0,1.2,,0.93,0.0
버섯볶음_표고버섯,95,80.5,3.0,4.47,10.53,1.73,383.0,211.0,14.0,0.0,9.0,1.0,,0.53,0.0
소시지볶음,236,57.5,9.4,14.95,15.9,4.45,718.0,209.0,45.0,0.0,25.0,9.01,,4.4,30.13
순대볶음,146,68.9,5.18,5.33,19.18,1.35,375.0,140.0,33.0,0.0,22.0,0.0,,1.28,35.43
순대볶음_백순대,196,62.0,3.62,10.23,22.45,1.69,443.0,111.0,54.0,1.8,,0.23,0.0,1.14,14.32
오징어볶음,120,73.6,10.28,4.38,9.84,4.55,403.0,275.0,31.0,0.35,,0.08,0.0,0.8,134.92
파전,195,61.9,4.56,9.35,23.2,0.52,231.0,126.0,31.0,0.0,36.0,0.63,,1.51,30.76
햄부침,244,58.0,11.3,17.1,11.3,1.0,716.0,178.0,33.0,0.0,28.0,5.46,,4.4,72.11
호박전,139,75.2,4.32,8.73,10.73,1.9,185.0,205.0,32.0,0.0,7.0,0.0,,1.56,61.68
홍합산적,196,55.2,22.23,6.0,13.22,4.17,900.0,203.0,62.0,0.01,48.0,0.0,,1.04,75.89
화양적,182,64.9,9.05,9.85,14.23,0.81,531.0,135.0,140.0,0.0,25.0,4.4,,2.55,82.17
감자볶음_감자만,134,73.4,1.9,6.86,16.18,1.44,353.0,370.0,30.0,0.37,,2.15,0.0,0.92,1.55
곱창볶음_돼지껍데기,235,53.6,17.2,11.13,16.33,3.67,520.0,155.0,19.0,0.0,37.0,0.0,,3.27,31.83
김치볶음_김치만,132,76.8,2.63,10.35,7.17,2.99,782.0,400.0,104.0,0.81,,0.68,0.0,0.99,5.81
난자완스,173,67.5,10.81,10.17,9.57,0.25,352.0,158.0,17.0,0.01,16.0,0.0,,2.3,38.38
느타리버섯볶음,87,82.5,3.61,4.66,7.69,3.24,453.0,241.0,34.0,0.75,,1.51,0.0,0.45,1.17
닭모래집볶음,176,61.8,28.11,5.8,2.82,2.73,364.0,169.0,29.0,2.83,,0.2,0.0,1.14,363.87
닭볶음(닭갈비),149,69.1,11.48,6.45,11.23,5.3,384.0,300.0,25.0,0.0,54.0,1.39,,1.5,48.35
쌀죽(흰죽)_칠분도미,68,83.0,1.1,0.2,15.6,0.1,0.0,15.0,2.0,0.1,0.0,0.0,0.0,0.05,0.0
쌀죽(흰죽)_신동진,53,87.4,0.96,0.15,11.42,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.06,0.0
짜장밥_오징어,136,68.2,6.3,2.8,21.5,,325.0,135.0,19.0,4.8,33.0,0.0,,0.0,
잡탕밥,104,76.5,5.88,2.68,13.99,0.06,281.0,69.0,24.0,0.01,11.0,0.0,,0.54,43.98
자장밥,148,67.6,3.05,4.46,24.01,1.07,312.0,75.0,11.0,0.0,1.0,0.0,,1.71,5.29
오곡밥,156,61.3,4.78,0.52,32.93,0.07,46.0,113.0,11.0,0.0,0.0,0.0,,0.17,0.0
식혜_단호박 식혜,48,,0.16,0.05,11.69,11.17,,,,,,,,0.02,
식혜_식혜 아이스(ICED),47,,0.16,,,10.26,1.0,,,,,,,0.02,
식혜_얼음동동 식혜,44,,0.11,0.04,10.82,10.58,2.0,,,,,,,0.03,0.0
우유_스팀 우유 (Tall),61,,3.66,,,5.07,49.0,,,,,,,1.97,
우유_우유 (Tall),68,,3.38,,,5.07,56.0,,,,,,,2.25,
치즈_블루베리 크림치즈,273,,8.96,,,16.42,570.0,,,,,,,8.96,
치즈_초코청크 크림치즈,301,,5.97,,,10.45,484.0,,,,,,,11.94,
치즈_플레인 크림치즈,284,,4.48,,,1.49,251.0,,,,,,,14.18,
치즈_허브갈릭 크림치즈,279,,7.46,,,7.46,639.0,,,,,,,11.19,
샐러드_그릴드 치킨 샐러드,99,,6.4,,,4.93,315.0,,,,,,,0.84,
샐러드_그릴드치킨 시저 샐러드,104,,7.49,,,3.52,322.0,,,,,,,0.97,
샐러드_그릴드치킨 샐러드,60,,7.25,,,0.97,159.0,,,,,,,0.48,
샐러드_두부포케 샐러드,102,,3.52,,,5.53,111.0,,,,,,,0.55,
샐러드_쉬림프에그 샐러드,83,,6.92,,,4.4,302.0,,,,,,,1.07,
샐러드_치킨텐더 샐러드,133,,7.76,,,4.31,297.0,,,,,,,1.98,
샐러드_트리플 치즈 샐러드,164,,5.91,8.71,15.27,7.07,184.0,,,,,,,3.53,20.69
샐러드_프레시리코타치즈 샐러드,167,,5.42,,,8.37,84.0,,,,,,,4.93,
샐러드_과일리코타 샐러드,111,,3.2,5.8,11.4,8.4,119.0,,,,,,,2.8,
샐러드_멕시칸치킨 샐러드,134,,8.92,,,0.96,264.0,,,,,,,1.59,
샐러드_샐러드,15,,1.0,,,0.0,12.0,,,,,,,0.0,
샐러드_시저치킨 샐러드,126,,15.0,6.4,2.2,2.2,322.0,,,,,,,2.5,
샐러드_오렌지 그릴치킨 샐러드,71,,5.29,,,3.24,200.0,,,,,,,0.56,
샐러드_치킨콥 샐러드,124,,5.8,8.4,6.4,3.6,286.0,,,,,,,1.3,
샐러드_콥샐러드,120,,6.93,,,1.46,277.0,,,,,,,2.55,
샐러드_포테이토&튜나 샐러드,174,,4.41,,,4.13,218.0,,,,,,,2.48,
카레소스_치킨마크니 찍먹커리,172,,3.65,,28.01,10.24,648.0,,,,,,,2.51,0.21
떡강정_못난이소떡소떡,260,,7.9,,37.5,2.8,427.0,,,,,,,1.9,15.3
멘보샤_텃만꿍멘보샤 (4개),228,,8.3,,22.7,1.7,735.0,,,,,,,4.5,
멘보샤_멘보샤_통새우 멘보샤 (5개),284,,8.65,,,5.19,599.0,,,,,,,2.78,
치즈볼_고르곤 치즈볼,373,,6.51,,,16.2,501.0,,,,,,,5.87,
치즈볼_로제크림치즈볼 (6개),357,,4.5,,45.6,4.5,331.0,,,,,,,12.7,
치즈볼_모짜감짜 오리지널,330,,8.0,,,8.0,430.0,,,,,,,3.7,
치즈볼_밀크치즈볼,342,,5.14,,,3.77,388.0,,,,,,,5.87,
치즈볼_치즈볼 오리지널,343,,6.3,,,4.9,335.0,,,,,,,6.8,
치즈볼_치즈쫀득볼,336,,4.91,,,7.75,336.0,,,,,,,7.82,
치즈볼_트리플치즈볼 (6개),259,,9.69,,33.28,3.4,282.0,,,,,,,2.6,
치즈볼_퐁듀 치즈볼,366,,4.3,,,17.76,567.0,,,,,,,6.52,
치즈스틱_롱치즈스틱 (1개),302,,12.86,,,0.79,39.0,,,,,,,7.87,
치즈스틱_순수치즈스틱,220,,11.95,,,1.44,673.0,,,,,,,5.17,
닭껍데기튀김_BBQ 닭껍데기,616,,20.42,,,0.67,938.0,,,,,,,9.99,
닭발튀김_황올한 닭발튀김,448,,17.63,,,1.88,783.0,,,,,,,5.93,
"북어튀김_아, 귀한 먹태",344,,58.62,,,21.19,1183.0,,,,,,,0.6,
새우튀김_새우스틱 (2개),271,,8.3,,,0.97,708.0,,,,,,,2.8,
새우튀김_타르타르 새우튀김 (5개),295,,6.1,,,1.18,756.0,,,,,,,3.55,
오징어튀김_오감볼,166,,9.84,,,3.71,416.0,,,,,,,5.88,
오징어튀김_오징어튀김 (3개),238,,13.21,,,0.82,431.0,,,,,,,1.68,
오징어튀김_통오징어튀김,160,,12.0,,,1.4,576.0,,,,,,,0.2,
우유튀김_우유튀김,250,,3.0,,,15.0,250.0,,,,,,,1.0,
샐러드_과카몰리치킨 샐러드,94,,4.15,,,1.38,180.0,,,,,,,0.88,
돈가스_제주카츠볼,316,,13.7,,,0.87,397.0,,,,,,,4.71,
떡강정_BBQ 소떡,232,,7.71,,,0.97,297.0,,,,,,,2.32,
떡강정_매콤치즈 소떡소떡,229,,9.03,,31.0,3.74,440.0,,,,,,,2.37,0.05
떡볶이_마늘 떡볶이,147,,3.7,,31.3,5.6,519.0,,,,,,,0.1,
떡볶이_호로록떡볶이,114,,4.13,,,2.25,485.0,,,,,,,0.29,
미트볼조림_샤샤삭슈카,108,,4.7,5.1,10.7,4.7,293.0,,,,,,,1.8,
감자튀김_BBQ 감자튀김,254,,3.21,,,0.0,519.0,,,,,,,1.93,
감자튀김_감자볼튀김,278,,2.25,,32.59,,436.0,,,,,,,0.98,
감자튀김_모둠 감자튀김,231,,2.44,,,9.26,630.0,,,,,,,1.51,
감자튀김_웨지감자,121,,3.0,,,0.0,286.0,,,,,,,1.0,
감자튀김_웨지감자,231,,3.94,9.58,32.25,3.27,687.0,,,,,,,0.74,0.02
감자튀김_크런치감자스틱,147,,1.6,,,0.8,355.0,,,,,,,0.7,
닭다리튀김_다리 스틱,239,,24.23,,,2.4,325.0,,,,,,,2.23,
닭다리튀김_황금올리브치킨 닭다리,244,,20.78,,,0.96,469.0,,,,,,,2.68,
닭다리튀김_황올 반+양념 반 닭다리 치킨,241,,16.32,,,6.07,503.0,,,,,,,2.43,
닭모래집튀김_매콤똥집튀김,325,,26.0,,,,370.0,,,,,,,2.0,
스파게티_베이컨 크림 파스타,231,,5.39,10.44,28.96,3.03,423.0,,,,,,,4.04,10.1
스파게티_쉬림프 로제 파스타,247,,6.06,11.78,29.63,6.73,489.0,,,,,,,5.72,8.75
스파게티_뇨끼,172,,4.7,8.7,18.8,1.5,345.0,,,,,,,4.2,
스프_단호박 크림 수프,131,,1.67,,,10.0,161.0,,,,,,,6.67,
스프_양송이 수프,125,,1.5,,,2.0,225.0,,,,,,,8.0,
스프_콘 수프,171,,2.0,,,13.5,155.0,,,,,,,4.0,
스프_토마토 로제 수프,136,,2.78,,,7.78,339.0,,,,,,,3.33,
스프_트러플 머쉬룸 수프볼,178,,5.52,,,3.87,399.0,,,,,,,2.04,
스프_트러플 머쉬룸 수프,93,,1.67,,,1.67,233.0,,,,,,,5.0,
어묵국(어묵탕)_츠쿠네 어묵탕,63,,5.2,,,1.83,510.0,,,,,,,0.25,
닭다리구이_자메이카 통다리구이,201,,20.6,,,0.73,423.0,,,,,,,3.21,
닭다리구이_자메이카 통다리구이 반마리,201,,20.6,,,0.73,423.0,,,,,,,3.21,
닭발구이_불닭발,235,,17.0,,17.0,6.0,630.0,,,,,,,2.1,0.0
닭발구이_한입쏙직화 닭발,148,,11.88,,,7.31,441.0,,,,,,,1.55,
돼지갈비구이_폭립,295,,24.03,,7.31,0.59,158.0,,,,,,,7.81,0.03
스테이크_닭다리살 스테이크 극한왕갈비맛 (1개),234,,13.48,,,2.6,322.0,,,,,,,3.34,
스테이크_닭다리살 스테이크 통다리바비큐맛 (1개),230,,13.32,,,1.94,428.0,,,,,,,3.4,
감자그라탕_치즈만난감자 그라탕,341,,10.91,,,11.82,409.0,,,,,,,6.36,
떡볶이_국물맵떡,139,,4.09,,,5.69,614.0,,,,,,,0.21,
떡볶이_까르보떡볶이,180,,4.3,,,1.79,288.0,,,,,,,4.93,
떡볶이_로제닭볶이,176,,7.57,,,2.64,447.0,,,,,,,5.26,
떡볶이_로제떡볶이,187,,5.03,,,2.73,436.0,,,,,,,6.33,
떡볶이_로제비엔나 떡볶이,175,,4.6,,31.4,1.9,534.0,,,,,,,1.8,
스파게티_미트 토마토 파스타,185,,3.13,4.86,30.21,8.33,484.0,,,,,,,0.69,5.9
시리얼_무슬리,445,,12.0,,,37.5,11.0,,,,,,,7.5,
젤리_베어리스타 오가닉 젤리,350,,0.0,,,58.33,303.0,,,,,,,0.0,
젤리_트로피컬원더젤리,328,,0.0,0.0,82.0,70.0,0.0,,,,,,,0.0,0.0
호떡_쫀득고구마호떡 (3개입),306,,2.72,,,17.69,224.0,,,,,,,4.76,
호떡_쫀득흑당호떡,377,,5.45,17.27,51.82,20.91,309.0,,,,,,,4.45,0.0
호떡_꿀호떡,250,,7.14,,,5.71,310.0,,,,,,,3.0,
호떡_흑당가득품은호떡,324,,8.57,,,20.0,362.0,,,,,,,3.33,
고추전,183,67.4,8.61,11.48,11.34,1.45,241.0,207.0,44.0,0.0,46.0,6.58,,2.35,52.54
굴전,195,62.9,10.6,10.5,14.5,1.3,326.0,195.0,36.0,0.0,43.0,17.67,,2.1,96.88
깻잎전,241,59.8,11.82,17.18,9.7,0.71,320.0,214.0,73.0,0.0,77.0,0.0,,3.62,87.86
꼬치구치_낙지,94,77.1,16.43,1.59,3.53,0.0,259.0,178.0,23.0,0.0,10.0,0.0,,0.17,167.18
녹두빈대떡,208,59.5,7.94,10.27,20.93,0.1,232.0,265.0,21.0,0.0,8.0,1.69,,2.26,12.48
달걀말이_달걀만,210,65.1,13.3,15.31,4.83,0.4,328.0,140.0,68.0,2.44,,0.0,0.72,3.98,109.87
달걀말이_채소,183,69.5,11.15,13.31,4.62,1.29,297.0,152.0,64.0,2.19,,0.0,0.63,3.43,96.85
동태전,195,64.3,16.48,11.63,6.11,0.26,318.0,217.0,31.0,0.89,26.0,0.0,1.24,1.6,136.73
두부부침,144,74.3,12.13,9.4,2.69,0.33,132.0,166.0,241.0,2.28,,0.0,0.0,1.5,4.35
두부전,170,69.2,13.64,10.58,5.0,0.02,211.0,163.0,169.0,0.0,0.0,0.0,,1.34,2.19
미나리전,151,67.8,3.49,5.08,22.82,1.16,166.0,132.0,22.0,0.0,12.0,0.0,,0.82,7.92
배추전,160,66.2,3.44,5.78,23.68,3.35,218.0,121.0,32.0,0.0,3.0,0.0,,0.92,4.82
버섯전,160,71.1,7.02,9.91,10.8,1.83,209.0,256.0,28.0,0.0,9.0,0.0,,1.53,66.73
새우전,188,65.7,9.99,11.33,11.57,1.87,349.0,144.0,57.0,0.94,,1.11,0.0,1.95,131.08
생선전_가자미,154,68.4,17.17,7.38,4.61,0.2,546.0,227.0,231.0,0.0,35.0,0.0,,1.5,117.51
생선전_동태,179,66.1,15.09,10.03,7.02,0.15,468.0,174.0,32.0,0.0,26.0,0.0,,2.11,119.17
